The Nick Adams Stories ,"1972), Ernest Hemingway",,,,,,,,,,,,,,,,,,,,,,,,,,
Night and the City ,"1938), Gerald Kersh",,,,,,,,,,,,,,,,,,,,,,,,,,
Night Has a Thousand Eyes ,"1945), Cornell Woolrich ",as George Hopley),,,,,,,,,,,,,,,,,,,,,,,,,
The Night of the Generals ,"1963), Hans Hellmut Kirst",,,,,,,,,,,,,,,,,,,,,,,,,,
The Night of the Hunter ,"1953), Davis Grubb",,,,,,,,,,,,,,,,,,,,,,,,,,
The Night of the Iguana ,1961) ,"play), Tennessee Williams* Basis from One Arm and Other Stories ","1967), Tennessee Williams",,,,,,,,,,,,,,,,,,,,,,,,
Night Shift ,"1942), Maritta Wolff",,,,,,,,,,,,,,,,,,,,,,,,,,
Night Watch ,"1998), Sergey Lukyanenko",,,,,,,,,,,,,,,,,,,,,,,,,,
Nightmare ,1942) ,"a.k.a. And So to Death), Cornell Woolrich ",as William Irish),,,,,,,,,,,,,,,,,,,,,,,,
Nightmare Alley ,"1946), William Lindsay Gresham",,,,,,,,,,,,,,,,,,,,,,,,,,
Nights in Rodanthe ,"2002), Nicholas Sparks",,,,,,,,,,,,,,,,,,,,,,,,,,
Nightwing ,"1977), Martin Cruz Smith",,,,,,,,,,,,,,,,,,,,,,,,,,
Nine and a Half Weeks: A Memoir of a Love Affair ,"1978), Elizabeth McNeill",,,,,,,,,,,,,,,,,,,,,,,,,,
Nineteen Eighty-Four ,"1949), George Orwell",,,,,,,,,,,,,,,,,,,,,,,,,,
The Ninth Configuration ,"1978), William Peter Blatty",,,,,,,,,,,,,,,,,,,,,,,,,,
No Country for Old Men ,"2005), Cormac McCarthy",,,,,,,,,,,,,,,,,,,,,,,,,,
No Down Payment ,"1957), John McPartland",,,,,,,,,,,,,,,,,,,,,,,,,,
No Orchids for Miss Blandish ,"1939), James Hadley Chase",,,,,,,,,,,,,,,,,,,,,,,,,,
No se lo Digas a Nadie ,Don't Tell Anyone) ,"1994), Jaime Bayly",,,,,,,,,,,,,,,,,,,,,,,,,
Nobody Loves a Drunken Indian ,"1967), Clair Huffaker",,,,,,,,,,,,,,,,,,,,,,,,,,
The North Star ,"1956), Henry Wilson Allen",,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Lights ,"1995), Philip Pullman",,,,,,,,,,,,,,,,,,,,,,,,,,
Northwest Passage ,"1937), Kenneth Roberts",,,,,,,,,,,,,,,,,,,,,,,,,,
Nostromo ,"1904), Joseph Conrad",,,,,,,,,,,,,,,,,,,,,,,,,,
The Notebook ,"1996), Nicholas Sparks",,,,,,,,,,,,,,,,,,,,,,,,,,
Nothing Lasts Forever ,"1979), Roderick Thorp",,,,,,,,,,,,,,,,,,,,,,,,,,
Nurse Matilda ,1964–1974) ,"series), Christianna Brand",,,,,,,,,,,,,,,,,,,,,,,,,
Odd Man Out ,"1945), F. L. Green",,,,,,,,,,,,,,,,,,,,,,,,,,
Odds Against Tomorrow ,"1958), William P. McGivern",,,,,,,,,,,,,,,,,,,,,,,,,,
Odyssey ,"8th century BC), Homer",,,,,,,,,,,,,,,,,,,,,,,,,,
Audition ,"1997), Ryu Murakami",,,,,,,,,,,,,,,,,,,,,,,,,,
Of Human Bondage ,"1915), W. Somerset Maugham",,,,,,,,,,,,,,,,,,,,,,,,,,
Of Mice and Men ,"1937), John Steinbeck",,,,,,,,,,,,,,,,,,,,,,,,,,
Oil! ,"1927), Upton Sinclair",,,,,,,,,,,,,,,,,,,,,,,,,,
The Old Curiosity Shop ,1840–1841) ,serial) ,1841) ,"novel), Charles Dickens",,,,,,,,,,,,,,,,,,,,,,,
The Old Man and the Sea ,1951) ,"written), ",1952) ,"published), Ernest Hemingway",,,,,,,,,,,,,,,,,,,,,,,
Old Yeller ,"1956), Fred Gipson",,,,,,,,,,,,,,,,,,,,,,,,,,
Oliver Twist ,"1837–1839), Charles Dickens",,,,,,,,,,,,,,,,,,,,,,,,,,
Oliver's Story ,"1977), Erich Segal",,,,,,,,,,,,,,,,,,,,,,,,,,
Oms en série ,Oms by the Dozen) ,"1957), Stefan Wul",,,,,,,,,,,,,,,,,,,,,,,,,
On Her Majesty's Secret Service ,"1963), Ian Fleming",,,,,,,,,,,,,,,,,,,,,,,,,,
On Stranger Tides ,"1987), Tim Powers",,,,,,,,,,,,,,,,,,,,,,,,,,
One Flew Over the Cuckoo's Nest ,"1962), Ken Kesey",,,,,,,,,,,,,,,,,,,,,,,,,,
One for the Money ,"1994), Janet Evanovich",,,,,,,,,,,,,,,,,,,,,,,,,,
One Gallant Rush ,"1965), Peter Burchard",,,,,,,,,,,,,,,,,,,,,,,,,,
One Hundred Years Ahead ,Сто лет тому вперед) ,"1976), Kir Bulychev",,,,,,,,,,,,,,,,,,,,,,,,,
One More Spring ,"1933), Robert Nathan",,,,,,,,,,,,,,,,,,,,,,,,,,
One Shot ,novel) ,"2004), Lee Child",,,,,,,,,,,,,,,,,,,,,,,,,
One Thousand and One Nights ,"12th century), various Indian storytellers",,,,,,,,,,,,,,,,,,,,,,,,,,
The Onion Field ,"1973), Joseph Wambaugh",,,,,,,,,,,,,,,,,,,,,,,,,,
The Open Range Men ,"1990), Lauran Paine",,,,,,,,,,,,,,,,,,,,,,,,,,
Operation Terror ,"1961), Gordon Gordon and Mildred Gordon",,,,,,,,,,,,,,,,,,,,,,,,,,
Ordinary People ,"1976), Judith Guest",,,,,,,,,,,,,,,,,,,,,,,,,,
Orlando: A Biography ,"1928), Virginia Woolf",,,,,,,,,,,,,,,,,,,,,,,,,,
The Osterman Weekend ,"1972), Robert Ludlum",,,,,,,,,,,,,,,,,,,,,,,,,,
The Other Boleyn Girl ,"2001), Philippa Gregory",,,,,,,,,,,,,,,,,,,,,,,,,,
The Other One ,"1955), Catherine Turney",,,,,,,,,,,,,,,,,,,,,,,,,,
The Other Side of Midnight ,"1973), Sidney Sheldon",,,,,,,,,,,,,,,,,,,,,,,,,,
Our Girl Friday ,"1951), Ernest K. Gann",,,,,,,,,,,,,,,,,,,,,,,,,,
Our Man in Havana ,"1958), Graham Greene",,,,,,,,,,,,,,,,,,,,,,,,,,
Out of Sight ,"1996), Elmore Leonard",,,,,,,,,,,,,,,,,,,,,,,,,,
An Outcast of the Islands ,"1896), Joseph Conrad",,,,,,,,,,,,,,,,,,,,,,,,,,
The Outsiders ,"1967), S. E. Hinton",,,,,,,,,,,,,,,,,,,,,,,,,,
Over the River ,"1933), John Galsworthy",,,,,,,,,,,,,,,,,,,,,,,,,,
The Ox-Bow Incident ,"1940), Walter Van Tilburg Clark",,,,,,,,,,,,,,,,,,,,,,,,,,
A Painted Devil ,"1966), Thomas P. Cullinan",,,,,,,,,,,,,,,,,,,,,,,,,,
A Painted House ,"2001), John Grisham",,,,,,,,,,,,,,,,,,,,,,,,,,
The Painted Veil ,"1925), W. Somerset Maugham",,,,,,,,,,,,,,,,,,,,,,,,,,
Pan Wolodyjowski ,Fire in the Steppe) ,"1888), Henryk Sienkiewicz",,,,,,,,,,,,,,,,,,,,,,,,,
Parineeta ,"1914), Sharat Chandra Chattopadhyay",,,,,,,,,,,,,,,,,,,,,,,,,,
Paris Blues ,"1957), Harold Flender",,,,,,,,,,,,,,,,,,,,,,,,,,
Les Particules Élémentaires ,1998) ,"a.k.a. Atomised), Michel Houellebecq",,,,,,,,,,,,,,,,,,,,,,,,,
Pasó por aquí ,Once in the Saddle) ,"1947), Eugene Manlove Rhodes",,,,,,,,,,,,,,,,,,,,,,,,,
A Passage to India ,"1924), E. M. Forster",,,,,,,,,,,,,,,,,,,,,,,,,,
Patriot Games ,"1987), Tom Clancy",,,,,,,,,,,,,,,,,,,,,,,,,,
The Peacock Spring ,"1975), Rumer Godden",,,,,,,,,,,,,,,,,,,,,,,,,,
The Pelican Brief ,"1992), John Grisham",,,,,,,,,,,,,,,,,,,,,,,,,,
The Penal Colony ,"1987), Richard Herley",,,,,,,,,,,,,,,,,,,,,,,,,,
The People That Time Forgot ,"1918), Edgar Rice Burroughs",,,,,,,,,,,,,,,,,,,,,,,,,,
Percy Jackson & the Olympians ,2005–2009) ,"series), Rick RiordanThe Lightning Thief ",2005)* The Sea of Monsters ,2006),,,,,,,,,,,,,,,,,,,,,,,
Perfect Little Angels ,"1989), Andrew Neiderman",,,,,,,,,,,,,,,,,,,,,,,,,,
Pet Sematary ,"1983), Stephen King",,,,,,,,,,,,,,,,,,,,,,,,,,
"Peter Pan, or The Boy Who Wouldn't Grow Up ",1904) ,play)Peter and Wendy ,1911) ,"novel), J. M. Barrie",,,,,,,,,,,,,,,,,,,,,,,
Peyton Place ,"1956), Grace Metalious",,,,,,,,,,,,,,,,,,,,,,,,,,
The Phantom Crown: The Story of Maximilian & Carlota of Mexico ,"1934), Bertita Harding",,,,,,,,,,,,,,,,,,,,,,,,,,
Phantom Lady ,"1942), Cornell Woolrich ",as William Irish),,,,,,,,,,,,,,,,,,,,,,,,,
The Phantom of the Opera ,"1909–1910, 1911), Gaston Leroux",,,,,,,,,,,,,,,,,,,,,,,,,,
Pharaoh ,"1895), Bolesław Prus",,,,,,,,,,,,,,,,,,,,,,,,,,
The Philadelphian ,"1957), Richard P. Powell",,,,,,,,,,,,,,,,,,,,,,,,,,
El Pianista ,"1985), Manuel Vázquez Montalbán",,,,,,,,,,,,,,,,,,,,,,,,,,
The Pickwick Papers ,1836–1837) ,"serial), ",1837) ,"novel), Charles Dickens",,,,,,,,,,,,,,,,,,,,,,,
The Picture of Dorian Gray ,"1890), Oscar Wilde",,,,,,,,,,,,,,,,,,,,,,,,,,
The Pillar of Light ,"1990), Gerald N. Lund",,,,,,,,,,,,,,,,,,,,,,,,,,
Pin ,"1981), Andrew Neiderman",,,,,,,,,,,,,,,,,,,,,,,,,,
"Pioneer, Go Home! ","1959), Richard P. Powell",,,,,,,,,,,,,,,,,,,,,,,,,,
The Pirates! ,2004–2012) ,"series), Gideon DefoeThe Pirates! in an Adventure with Scientists ",2004)* The Pirates! in an Adventure with Whaling ,2005),,,,,,,,,,,,,,,,,,,,,,,
Pity My Simplicity ,"1944), Christopher Massie",,,,,,,,,,,,,,,,,,,,,,,,,,
La Planète des singes ,"1963), Pierre Boulle",,,,,,,,,,,,,,,,,,,,,,,,,,
Pleasure Island ,"1949), William Maier",,,,,,,,,,,,,,,,,,,,,,,,,,
Point de lendemain: conte dédiée à la reine ,"1876), Dominique Vivant",,,,,,,,,,,,,,,,,,,,,,,,,,
The Polar Express ,"1985), Chris Van Allsburg",,,,,,,,,,,,,,,,,,,,,,,,,,
Pollyanna ,"1913), Eleanor H. Porter",,,,,,,,,,,,,,,,,,,,,,,,,,
Le Pont de la Rivière Kwaï ,"1952), Pierre Boulle",,,,,,,,,,,,,,,,,,,,,,,,,,
Poodle Springs ,1959–1988) ,"written), ",1989) ,"published), Raymond Chandler and Robert B. Parker",,,,,,,,,,,,,,,,,,,,,,,
The Pope of Greenwich Village ,"1979), Vincent Patrick",,,,,,,,,,,,,,,,,,,,,,,,,,
Popiół i diament ,Ashes and Diamonds) ,"1948), Jerzy Andrzejewski",,,,,,,,,,,,,,,,,,,,,,,,,
Portnoy's Complaint ,"1969), Philip Roth",,,,,,,,,,,,,,,,,,,,,,,,,,
Portrait of Jennie ,"1940), Robert Nathan",,,,,,,,,,,,,,,,,,,,,,,,,,
The Poseidon Adventure ,"1972), Paul Gallico",,,,,,,,,,,,,,,,,,,,,,,,,,
The Positronic Man ,"1993), Isaac Asimov and Robert Silverberg",,,,,,,,,,,,,,,,,,,,,,,,,,
Possession: A Romance ,"1990), A. S. Byatt",,,,,,,,,,,,,,,,,,,,,,,,,,
The Postman ,"1985), David Brin",,,,,,,,,,,,,,,,,,,,,,,,,,
The Postman Always Rings Twice ,"1934), James Cain",,,,,,,,,,,,,,,,,,,,,,,,,,
The Power ,"1956), Frank M. Robinson",,,,,,,,,,,,,,,,,,,,,,,,,,
The Power and the Glory ,"1940), Graham Greene",,,,,,,,,,,,,,,,,,,,,,,,,,
The Power of One ,"1989), Bryce Courtenay",,,,,,,,,,,,,,,,,,,,,,,,,,
Pożegnania ,"1948), Stanisław Dygat",,,,,,,,,,,,,,,,,,,,,,,,,,
Presumed Innocent ,"1987), Scott Turow",,,,,,,,,,,,,,,,,,,,,,,,,,
Pride and Prejudice ,"1813), Jane Austen",,,,,,,,,,,,,,,,,,,,,,,,,,
The Prince and the Pauper ,"1881), Mark Twain",,,,,,,,,,,,,,,,,,,,,,,,,,
The Prince of Tides ,"1986), Pat Conroy",,,,,,,,,,,,,,,,,,,,,,,,,,
The Princess Bride ,"1973), William Goldman",,,,,,,,,,,,,,,,,,,,,,,,,,
The Princess Diaries ,2000–2009) ,"series), Meg Cabot",,,,,,,,,,,,,,,,,,,,,,,,,
A Princess of Mars ,"1917), Edgar Rice Burroughs",,,,,,,,,,,,,,,,,,,,,,,,,,
The Prisoner of Zenda ,"1894), Anthony Hope",,,,,,,,,,,,,,,,,,,,,,,,,,
Promise at Dawn ,"1961), Romain Gary",,,,,,,,,,,,,,,,,,,,,,,,,,
Pronto ,"1993), Elmore Leonard",,,,,,,,,,,,,,,,,,,,,,,,,,
Professor Unrat ,"1905), Heinrich Mann",,,,,,,,,,,,,,,,,,,,,,,,,,
Psycho ,"1959), Robert Bloch",,,,,,,,,,,,,,,,,,,,,,,,,,
Psycho II ,"1982), Robert Bloch",,,,,,,,,,,,,,,,,,,,,,,,,,
The Puppet Masters ,"1951), Robert A. Heinlein",,,,,,,,,,,,,,,,,,,,,,,,,,
The Purple Cloud ,"1901), M. P. ShielThe End of the World ","1955), Ferdinand Reyher",,,,,,,,,,,,,,,,,,,,,,,,,
Pursuit ,"1963), Richard Unekis",,,,,,,,,,,,,,,,,,,,,,,,,,
Q & A ,"1977), Edwin Torres",,,,,,,,,,,,,,,,,,,,,,,,,,
QB VII ,"1970), Leon Uris",,,,,,,,,,,,,,,,,,,,,,,,,,
The Queen of the Damned ,"1988), Anne Rice",,,,,,,,,,,,,,,,,,,,,,,,,,
Quentin Durward ,"1823), Sir Walter Scott",,,,,,,,,,,,,,,,,,,,,,,,,,
The Quick and the Dead ,"1973), Louis L'Amour",,,,,,,,,,,,,,,,,,,,,,,,,,
The Quiet American ,"1955), Graham Greene",,,,,,,,,,,,,,,,,,,,,,,,,,
Radio Free Albemuth ,"1976), Philip K. Dick",,,,,,,,,,,,,,,,,,,,,,,,,,
Ragtime ,"1975), E. L. Doctorow",,,,,,,,,,,,,,,,,,,,,,,,,,
Ramrod ,"1943), Luke Short",,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders of Spanish Peaks ,"1938), Zane Grey",,,,,,,,,,,,,,,,,,,,,,,,,,
Rain ,"2000), V.C. Andrews",,,,,,,,,,,,,,,,,,,,,,,,,,
The Rainbird Pattern ,"1972), Victor Canning",,,,,,,,,,,,,,,,,,,,,,,,,,
The Rainbow ,"1915), D. H. Lawrence",,,,,,,,,,,,,,,,,,,,,,,,,,
The Rainbow Trail ,a. k. a. The Desert Crucible) ,"1915), Zane Grey",,,,,,,,,,,,,,,,,,,,,,,,,
The Rainmaker ,"1995), John Grisham",,,,,,,,,,,,,,,,,,,,,,,,,,
Raise the Titanic! ,"1976), Clive Cussler",,,,,,,,,,,,,,,,,,,,,,,,,,
Random Hearts ,"1984), Warren Adler",,,,,,,,,,,,,,,,,,,,,,,,,,
Rascal ,"1963), Sterling North",,,,,,,,,,,,,,,,,,,,,,,,,,
Ratman's Notebooks ,"1969), Gilbert Ralston ",as Stephen Gilbert),,,,,,,,,,,,,,,,,,,,,,,,,
The Razor's Edge ,"1944), W. Somerset Maugham",,,,,,,,,,,,,,,,,,,,,,,,,,
The Reader ,"1995), Bernhard Schlink",,,,,,,,,,,,,,,,,,,,,,,,,,
Rebecca ,"1938), Daphne du Maurier",,,,,,,,,,,,,,,,,,,,,,,,,,
The Rebel Outlaw: Josey Wales ,1973) ,"a.k.a. Gone to Texas), Asa Earl Carter ",as Forrest Carter),,,,,,,,,,,,,,,,,,,,,,,,
Red Alert ,"1958), Peter George",,,,,,,,,,,,,,,,,,,,,,,,,,
Red Dragon ,"1981), Thomas Harris",,,,,,,,,,,,,,,,,,,,,,,,,,
Red Hugh: Prince of Donegal ,"1957), Robert T. Reilly",,,,,,,,,,,,,,,,,,,,,,,,,,
The Red Pony ,"1937), John Steinbeck",,,,,,,,,,,,,,,,,,,,,,,,,,
The Redhead from Sun Dog ,"1931), W. C. Tuttle",,,,,,,,,,,,,,,,,,,,,,,,,,
Reflections in a Golden Eye ,"1941), Carson McCullers",,,,,,,,,,,,,,,,,,,,,,,,,,
The Reincarnation of Peter Proud ,"1973), Max Simon Ehrlich",,,,,,,,,,,,,,,,,,,,,,,,,,
The Reivers ,"1962), William Faulkner",,,,,,,,,,,,,,,,,,,,,,,,,,
The Remains of the Day ,"1989), Ishiguro",,,,,,,,,,,,,,,,,,,,,,,,,,
Rendezvous in Black ,"1948), Cornell Woolrich",,,,,,,,,,,,,,,,,,,,,,,,,,
The Rescuers ,1959–1978) ,"series), Margery SharpThe Rescuers ",1959)* Miss Bianca ,1962),,,,,,,,,,,,,,,,,,,,,,,
The Return of the Condor Heroes ,"1959), Jin Yong",,,,,,,,,,,,,,,,,,,,,,,,,,
The Return of the King ,"1955), J. R. R. Tolkien",,,,,,,,,,,,,,,,,,,,,,,,,,
Return of the Living Dead ,"1977), John Russo",,,,,,,,,,,,,,,,,,,,,,,,,,
The Return of the Native ,"1878), Thomas Hardy",,,,,,,,,,,,,,,,,,,,,,,,,,
The Return of the Soldier ,"1918), Rebecca West",,,,,,,,,,,,,,,,,,,,,,,,,,
Return to Paradise ,"1951), James A. Michener",,,,,,,,,,,,,,,,,,,,,,,,,,
Return to Peyton Place ,"1959), Grace Metalious",,,,,,,,,,,,,,,,,,,,,,,,,,
"Reuben, Reuben ","1964), Peter De Vries",,,,,,,,,,,,,,,,,,,,,,,,,,
Revolt ,"1929), Mary C. McCall, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,
The Revolt of Mamie Stover ,"1951), William Bradford Huie",,,,,,,,,,,,,,,,,,,,,,,,,,
Revolutionary Road ,"1961), Richard Yates",,,,,,,,,,,,,,,,,,,,,,,,,,
The Riddle of the Sands: A Record of Secret Service ,"1903), Erskine Childers",,,,,,,,,,,,,,,,,,,,,,,,,,
Riders of the Purple Sage ,"1912), Zane Grey",,,,,,,,,,,,,,,,,,,,,,,,,,
Ripley Under Ground ,"1970), Patricia Highsmith",,,,,,,,,,,,,,,,,,,,,,,,,,
Ripley's Game ,"1974), Patricia Highsmith",,,,,,,,,,,,,,,,,,,,,,,,,,
Rising Sun ,"1992), Michael Crichton",,,,,,,,,,,,,,,,,,,,,,,,,,
The River ,"1946), Rumer Godden",,,,,,,,,,,,,,,,,,,,,,,,,,
Riverworld ,1971–1983) ,"series), Philip José Farmer",,,,,,,,,,,,,,,,,,,,,,,,,
Les rivières pourpres ,Blood Red Rivers) ,"1997), Jean-Christophe Grangé",,,,,,,,,,,,,,,,,,,,,,,,,
The Road ,"2006), Cormac McCarthy",,,,,,,,,,,,,,,,,,,,,,,,,,
The Road Back ,1930–1931) ,"serial), ",1931) ,"novel), Erich Maria Remarque",,,,,,,,,,,,,,,,,,,,,,,
The Highland Rogue ,"1723), Daniel DefoeRob Roy ","1917), Walter Scott",,,,,,,,,,,,,,,,,,,,,,,,,
The Robe ,"1942), Lloyd C. Douglas",,,,,,,,,,,,,,,,,,,,,,,,,,
Robinson Crusoe ,"1719), Daniel Defoe",,,,,,,,,,,,,,,,,,,,,,,,,,
Rogue Cop ,"1954), William P. McGivern",,,,,,,,,,,,,,,,,,,,,,,,,,
The Romance of Rosy Ridge ,"1937), MacKinlay Kantor",,,,,,,,,,,,,,,,,,,,,,,,,,
A Room with a View ,"1908), E. M. Forster",,,,,,,,,,,,,,,,,,,,,,,,,,
The Roots of Heaven ,"1957), Romain Gary",,,,,,,,,,,,,,,,,,,,,,,,,,
Rosemary's Baby ,"1967), Ira Levin",,,,,,,,,,,,,,,,,,,,,,,,,,
The Rover ,"1923), Joseph Conrad",,,,,,,,,,,,,,,,,,,,,,,,,,
The Rules of Attraction ,"1987), Bret Easton Ellis",,,,,,,,,,,,,,,,,,,,,,,,,,
Rum Punch ,"1992), Elmore Leonard",,,,,,,,,,,,,,,,,,,,,,,,,,
The Runaway Jury ,"1996), John Grisham",,,,,,,,,,,,,,,,,,,,,,,,,,
A Running Duck ,a.k.a. Fair Game) ,"1974), Paula Gosling",,,,,,,,,,,,,,,,,,,,,,,,,
The Running Man ,"1982), Stephen King ",as Richard Bachman),,,,,,,,,,,,,,,,,,,,,,,,,
The Russia House ,"1989), John le Carré",,,,,,,,,,,,,,,,,,,,,,,,,,
The Saga of Pecos Bill ,"1923), Edward O'Reilly",,,,,,,,,,,,,,,,,,,,,,,,,,
Sahara ,"1992), Clive Cussler",,,,,,,,,,,,,,,,,,,,,,,,,,
The Sailor Who Fell from Grace with the Sea ,1963) ,"a.k.a. The Afternoon Towing), Yukio Mishima",,,,,,,,,,,,,,,,,,,,,,,,,
Saint Jack ,"1973), Paul Theroux",,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Johnson ,"1930), W. R. Burnett",,,,,,,,,,,,,,,,,,,,,,,,,,
The Salamander ,"1973), Morris West",,,,,,,,,,,,,,,,,,,,,,,,,,
'Salem's Lot ,"1975), Stephen King",,,,,,,,,,,,,,,,,,,,,,,,,,
Salmon Fishing in the Yemen ,"2006), Paul Torday",,,,,,,,,,,,,,,,,,,,,,,,,,
A Salute to the Great Macarthy ,"1971), Barry Oakley",,,,,,,,,,,,,,,,,,,,,,,,,,
Sanctuary ,"1931), William Faulkner",,,,,,,,,,,,,,,,,,,,,,,,,,
The Sand Pebbles ,"1962), Richard McKenna",,,,,,,,,,,,,,,,,,,,,,,,,,
Sangre y arena ,Blood and Sand) ,"1909), Vicente Blasco Ibáñez",,,,,,,,,,,,,,,,,,,,,,,,,
The Satan Bug ,"1962), Alistair MacLean",,,,,,,,,,,,,,,,,,,,,,,,,,
Save the Tiger ,"1972), Steve Shagan",,,,,,,,,,,,,,,,,,,,,,,,,,
Sayonara ,"1954), James A. Michener",,,,,,,,,,,,,,,,,,,,,,,,,,
A Scanner Darkly ,"1977), Philip K. Dick",,,,,,,,,,,,,,,,,,,,,,,,,,
Scarface ,"1929), Armitage Trail",,,,,,,,,,,,,,,,,,,,,,,,,,
The Scarlet Letter ,"1850), Nathaniel Hawthorne",,,,,,,,,,,,,,,,,,,,,,,,,,
The Scarlet Pimpernel ,"1903–1905), Baroness Emmuska Orczy",,,,,,,,,,,,,,,,,,,,,,,,,,
The Searchers ,"1954), Alan Le May",,,,,,,,,,,,,,,,,,,,,,,,,,
Schindler's Ark ,"1982),[1] Thomas Keneally",,,,,,,,,,,,,,,,,,,,,,,,,,
The Screaming Mimi ,"1949), Fredric Brown",,,,,,,,,,,,,,,,,,,,,,,,,,
The Score ,"1963), Donald E. Westlake ",as Richard Stark),,,,,,,,,,,,,,,,,,,,,,,,,
The Sea Hawk ,"1915), Rafael Sabatini",,,,,,,,,,,,,,,,,,,,,,,,,,
The Sea-Wolf ,"1904), Jack London",,,,,,,,,,,,,,,,,,,,,,,,,,
The Second Victory ,1958) ,"a. k. a. Backlash), Morris West",,,,,,,,,,,,,,,,,,,,,,,,,
The Secret Agent ,1907) Joseph Conrad,,,,,,,,,,,,,,,,,,,,,,,,,,
The Secret Dreamworld of a Shopaholic ,"2003), Madeline Wickham ",as Sophie Kinsella),,,,,,,,,,,,,,,,,,,,,,,,,
The Secret Life of Bees ,"2002), Sue Monk Kidd",,,,,,,,,,,,,,,,,,,,,,,,,,
A Selva ,"1900), José Maria Ferreira de Castro ",as Ferreira de Castro),,,,,,,,,,,,,,,,,,,,,,,,,
Sense and Sensibility ,"1811), Jane Austen",,,,,,,,,,,,,,,,,,,,,,,,,,
Seven Days to a Killing ,"1973), Clive Egleton",,,,,,,,,,,,,,,,,,,,,,,,,,
The Seven-Per-Cent Solution ,"1974), Nicholas Meyer",,,,,,,,,,,,,,,,,,,,,,,,,,
The Seventh ,"1967), Donald E. Westlake ",as Richard Stark),,,,,,,,,,,,,,,,,,,,,,,,,
A Severa ,"1900), Júlio Dantas",,,,,,,,,,,,,,,,,,,,,,,,,,
The Shadow Line ,"1917), Joseph Conrad",,,,,,,,,,,,,,,,,,,,,,,,,,
The Shadow Riders ,"1982), Louis L'Amour",,,,,,,,,,,,,,,,,,,,,,,,,,
Shaft ,"1970), Ernest Tidyman",,,,,,,,,,,,,,,,,,,,,,,,,,
Shaft's Big Score ,"1972), Ernest Tidyman",,,,,,,,,,,,,,,,,,,,,,,,,,
Shalako ,"1962), Louis L'Amour",,,,,,,,,,,,,,,,,,,,,,,,,,
The Shape of Things to Come ,"1933), H. G. Wells",,,,,,,,,,,,,,,,,,,,,,,,,,
She: A History of Adventure ,1886–87) ,"serial), ",1887) ,"novel), Sir H. Rider Haggard",,,,,,,,,,,,,,,,,,,,,,,
Shè diao ying xióng zhuàn ,The Legend of the Condor Heroes) ,1957–1959) ,"serial), ",1959) ,"novel), Jin Yong",,,,,,,,,,,,,,,,,,,,,,
She Loves Me Not ,"1933), Edward Hope",,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep ,"2004), Simon Maginn",,,,,,,,,,,,,,,,,,,,,,,,,,
Shen Mu ,Sacred Wood) ,"1999), Liu Qingbang",,,,,,,,,,,,,,,,,,,,,,,,,
A Shilling for Candles ,"1936), Josephine Tey ",pseudonym for Elizabeth MacKintosh),,,,,,,,,,,,,,,,,,,,,,,,,
The Shining ,"1977), Stephen King",,,,,,,,,,,,,,,,,,,,,,,,,,
Shining Through ,"1988), Susan Isaacs",,,,,,,,,,,,,,,,,,,,,,,,,,
The Shipping News ,"1993), Annie Proulx",,,,,,,,,,,,,,,,,,,,,,,,,,
The Shrinking Man ,"1956), Richard Matheson",,,,,,,,,,,,,,,,,,,,,,,,,,
The Shoes of the Fisherman ,"1963), Morris West",,,,,,,,,,,,,,,,,,,,,,,,,,
Shoeless Joe ,"1982), W. P. Kinsella",,,,,,,,,,,,,,,,,,,,,,,,,,
The Shootist ,"1975), Glendon Swarthout",,,,,,,,,,,,,,,,,,,,,,,,,,
Shout at the Devil ,"1968), Wilbur Smith",,,,,,,,,,,,,,,,,,,,,,,,,,
Shutter Island ,"2003), Dennis Lehane",,,,,,,,,,,,,,,,,,,,,,,,,,
Sideways ,"2004), Rex Pickett",,,,,,,,,,,,,,,,,,,,,,,,,,
The Siege of Trencher's Farm ,"1969), Gordon Williams",,,,,,,,,,,,,,,,,,,,,,,,,,
The Silence of the Lambs ,"1988), Thomas Harris",,,,,,,,,,,,,,,,,,,,,,,,,,
The Singer Not the Song ,"1953), Audrey Erskine Lindop",,,,,,,,,,,,,,,,,,,,,,,,,,
Single Lady ,"1931), John Monk Saunders",,,,,,,,,,,,,,,,,,,,,,,,,,
A Simple Plan ,"1993), Scott Smith",,,,,,,,,,,,,,,,,,,,,,,,,,
Simple Simon ,"1996), Ryne Douglas Pearson",,,,,,,,,,,,,,,,,,,,,,,,,,
Sister Carrie ,"1900), Theodore Dreiser",,,,,,,,,,,,,,,,,,,,,,,,,,
The Sisterhood of the Traveling Pants ,"2001), Ann Brashares",,,,,,,,,,,,,,,,,,,,,,,,,,
Six Days of the Condor ,"1974), James Grady",,,,,,,,,,,,,,,,,,,,,,,,,,
Six Weeks ,"1976), Fred Mustard Stewart",,,,,,,,,,,,,,,,,,,,,,,,,,
Skinwalkers ,"1986), Tony Hillerman",,,,,,,,,,,,,,,,,,,,,,,,,,
Skipping Christmas ,"2001), John Grisham",,,,,,,,,,,,,,,,,,,,,,,,,,
